Country,Region,Year,BirthRate,DeathRate,FertilityRate,LifeExpectancyFemale,LifeExpectancyMale,LifeExpectancyTotal,PopulationGrowth,PopulationTotal,MobileCellularSubscriptions,MobileCellularSubscriptionsPerHundred,TelephoneLines,TelephoneLinesPerHundred,AgriculturalLand,AgriculturalLandPercent,ArableLand,ArableLandPercent,LandArea,RuralPopulation,RuralPopulationGrowth,SurfaceArea,PopulationDensity,UrbanPopulationPercent,UrbanPopulationPercentGrowth
Uruguay,SouthAmerica,1989,18.229,9.836,2.524,75.927,68.621,72.18490244,0.625094063,3069112,0,0,345390,11.25374375,148240,84.69889156,0.410542202,7.199177237,175020,359546,-2.393350851,176220,17.53577877,88.285,1.032562003
Uruguay,SouthAmerica,1990,18.267,9.818,2.523,76.157,68.752,72.36419512,0.645267038,3088980,0,0,375830,12.1667994,148250,84.70460519,0.407901637,7.199177237,175020,351124,-2.370268704,176220,17.64929722,88.633,1.038665788
Uruguay,SouthAmerica,1991,18.276,9.788,2.518,76.381,68.881,72.53953659,0.676281562,3109941,0,0,415403,13.35726305,148250,84.70460519,0.405152381,7.199177237,175020,342933,-2.360434462,176220,17.76906068,88.973,1.059145967
Uruguay,SouthAmerica,1992,18.239,9.747,2.506,76.602,69.021,72.71904878,0.704758874,3131936,0,0,451421,14.41348099,148250,84.70460519,0.402307071,7.199177237,175020,334992,-2.342844187,176220,17.89473203,89.304,1.076080055
Uruguay,SouthAmerica,1993,18.154,9.698,2.487,76.821,69.18,72.90731707,0.722843007,3154657,1712,0.054268974,492108,15.59941382,148450,84.81887784,0.405749341,7.313449891,175020,327233,-2.343419555,176220,18.02455148,89.627,1.083865721
Uruguay,SouthAmerica,1994,18.02,9.647,2.463,77.038,69.362,73.10639024,0.733044326,3177867,4969,0.156362743,530370,16.68949645,148450,84.81887784,0.402785894,7.313449891,175020,319693,-2.331129509,176220,18.1571649,89.94,1.081690961
Uruguay,SouthAmerica,1995,17.838,9.596,2.432,77.254,69.568,73.31726829,0.732645583,3201235,6825,0.213198969,582149,18.18513792,148450,84.81887784,0.399845685,7.313449891,175020,312280,-2.346093905,176220,18.29068107,90.245,1.071188565
Uruguay,SouthAmerica,1996,17.617,9.548,2.398,77.468,69.798,73.53946341,0.720494126,3224383,39904,1.237570103,621996,19.29038827,148550,84.87601417,0.400076542,7.370586219,175020,304962,-2.371304257,176220,18.42294024,90.542,1.049046391
Uruguay,SouthAmerica,1997,17.369,9.507,2.362,77.679,70.043,73.76787805,0.717002909,3247585,78601,2.42029077,669032,20.60090806,148840,85.04170952,0.406455874,7.541995201,175020,297641,-2.429911639,176220,18.55550794,90.835,1.040087817
Uruguay,SouthAmerica,1998,17.112,9.474,2.327,77.885,70.294,73.99692683,0.704621753,3270549,99235,3.034200069,761088,23.27095543,148830,85.03599589,0.403601964,7.541995201,175020,289542,-2.758769808,176220,18.6867158,91.147,1.047497578
Uruguay,SouthAmerica,1999,16.861,9.449,2.295,78.087,70.543,74.223,0.643930063,3291677,151341,4.597686833,823501,25.01767336,149120,85.20169124,0.410125295,7.713404182,175020,281438,-2.838818956,176220,18.80743344,91.45,0.97583147
Uruguay,SouthAmerica,2000,16.624,9.432,2.267,78.284,70.786,74.44356098,0.521381106,3308884,319131,9.644671738,896849,27.10427443,149110,85.1959776,0.407992544,7.713404182,175020,273215,-2.965314363,176220,18.90574791,91.743,0.841235095
Uruguay,SouthAmerica,2001,16.406,9.421,2.243,78.478,71.024,74.66009756,0.360709169,3320841,410787,12.36996893,929141,27.97908723,149580,85.46451834,0.413449485,7.844817735,175020,264737,-3.152215067,176220,18.97406582,92.028,0.670907358
Uruguay,SouthAmerica,2002,16.205,9.413,2.223,78.669,71.257,74.87260976,0.178139446,3326762,519991,15.63054405,950866,28.5823272,149550,85.44737744,0.411811846,7.827676837,175020,256061,-3.3321183,176220,19.00789624,92.303,0.476497216
Uruguay,SouthAmerica,2003,16.014,9.404,2.205,78.861,71.491,75.08612195,0.022181273,3327500,513528,15.43284748,946533,28.4457701,148420,84.80173694,0.390683696,7.427722546,175020,247267,-3.494697289,176220,19.0121129,92.569,0.309936918
Uruguay,SouthAmerica,2004,15.829,9.391,2.188,79.051,71.727,75.29968293,-0.06279958,3325411,497530,14.9614589,938186,28.21263296,148420,84.80173694,0.390929121,7.427722546,175020,238498,-3.610779991,176220,19.00017712,92.828,0.216631895
Uruguay,SouthAmerica,2005,15.65,9.374,2.171,79.24,71.964,75.51326829,-0.047794987,3323822,599768,18.04452826,996701,29.98659375,147400,84.21894641,0.39111601,7.427722546,175020,230075,-3.595558182,176220,18.99109816,93.078,0.221141522
